# argNorm version: 1.1.0
input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_sequence_id	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism	ARO	ARO_name	Cut_Off	confers_resistance_to	confers_resistance_to_names	resistance_to_drug_classes	resistance_to_drug_classes_names
contigs	blaNDM-4	subclass B1 metallo-beta-lactamase NDM-4	ncbi	db_v_1	NG_049336.1	abricate	tool_v_1	100.0	NODE_765_length_3143_cov_128.069301			2135.0	2947.0					-		100.0						CARBAPENEM			ARO:3002355	NDM-4	Perfect	ARO:0000020,ARO:0000032,ARO:3000008,ARO:3003832	carbapenem,cephalosporin,penicillin beta-lactam,ticarcillin	ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic
contigs	blaOXA-1	oxacillin-hydrolyzing class D beta-lactamase OXA-1	ncbi	db_v_1	NG_049392.1	abricate	tool_v_1	100.0	NODE_933_length_1586_cov_126.278903			633.0	1463.0					-		100.0						CEPHALOSPORIN			ARO:3001396	OXA-1	Perfect	ARO:0000032,ARO:0000056,ARO:0000064,ARO:0000078,ARO:3000008,ARO:3000637,ARO:3000704	cephalosporin,oxacillin,amoxicillin,piperacillin,penicillin beta-lactam,ampicillin,cefalotin	ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic
contigs	blaOXA-48	carbapenem-hydrolyzing class D beta-lactamase OXA-48	ncbi	db_v_1	NG_049762.1	abricate	tool_v_1	100.0	NODE_853_length_2231_cov_59.943570			1409.0	2206.0					-		100.0						CARBAPENEM									
contigs	blaOXA-66	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66	ncbi	db_v_1	NG_049806.1	abricate	tool_v_1	100.0	NODE_25_length_221718_cov_63.330551			65086.0	65910.0					-		100.0						CARBAPENEM			ARO:3001615	OXA-66	Perfect	ARO:0000020,ARO:0000056,ARO:3000008	carbapenem,oxacillin,penicillin beta-lactam	ARO:3000007,ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic
contigs	blaOXA-72	OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-72	ncbi	db_v_1	NG_049813.1	abricate	tool_v_1	100.0	NODE_1058_length_942_cov_64.217587			31.0	858.0					-		100.0						CARBAPENEM			ARO:3001705	OXA-72	Perfect	ARO:0000020,ARO:0000056,ARO:3000008	carbapenem,oxacillin,penicillin beta-lactam	ARO:3000007,ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic
contigs	blaOXA-9	oxacillin-hydrolyzing class D beta-lactamase OXA-9	ncbi	db_v_1	NG_049830.1	abricate	tool_v_1	99.88	NODE_981_length_1298_cov_145.691070			254.0	1078.0					-		100.0						BETA-LACTAM			ARO:3001404	OXA-9	Perfect	ARO:0000056,ARO:3000008	oxacillin,penicillin beta-lactam	ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic
contigs	blaOXA-905	OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-905	ncbi	db_v_1	NG_068024.1	abricate	tool_v_1	100.0	NODE_18_length_269003_cov_63.427332			112385.0	113173.0					+		100.0						BETA-LACTAM			ARO:3006093	OXA-905	Perfect	ARO:0000056,ARO:3000008	oxacillin,penicillin beta-lactam	ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic
contigs	blaPDC-374	class C beta-lactamase PDC-374	ncbi	db_v_1	NG_065926.1	abricate	tool_v_1	98.94	NODE_27_length_210538_cov_63.527487			119225.0	120447.0					-		100.0						CEPHALOSPORIN			ARO:3006745	PDC-374	Perfect	ARO:0000004,ARO:0000020,ARO:0000032	monobactam,carbapenem,cephalosporin	ARO:3000007,ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic
contigs	blaPER-1	inhibitor-resistant class A extended-spectrum beta-lactamase PER-1	ncbi	db_v_1	NG_049960.1	abricate	tool_v_1	99.89	NODE_638_length_6076_cov_63.771300			1519.0	2445.0					-		100.0						CEPHALOSPORIN									
contigs	blaR1	beta-lactam sensor/signal transducer BlaR1	ncbi	db_v_1	NG_051774.1	abricate	tool_v_1	97.38	NODE_734_length_3584_cov_62.830264			1903.0	3584.0					-		95.68						BETA-LACTAM			ARO:3000215	mecR1	Loose	ARO:0000015,ARO:3000008	methicillin,penicillin beta-lactam	ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic
contigs	blaSHV-12	class A extended-spectrum beta-lactamase SHV-12	ncbi	db_v_1	NG_050590.1	abricate	tool_v_1	100.0	NODE_904_length_1740_cov_248.284273			24.0	884.0					+		100.0						CEPHALOSPORIN									
contigs	blaSRT	SRT/SST family class C beta-lactamase	ncbi	db_v_1	NG_047548.1	abricate	tool_v_1	97.36	NODE_39_length_188090_cov_63.668418			71435.0	72571.0					-		100.0						CEPHALOSPORIN			ARO:3002494	SRT-2	Strict	ARO:0000032	cephalosporin	ARO:3000007	beta-lactam antibiotic
contigs	blaTEM-1	class A broad-spectrum beta-lactamase TEM-1	ncbi	db_v_1	NG_050145.1	abricate	tool_v_1	100.0	NODE_1053_length_990_cov_318.018182			1.0	843.0					+		97.91						BETA-LACTAM									
contigs	blaVIM-4	subclass B1 metallo-beta-lactamase VIM-4	ncbi	db_v_1	NG_050367.1	abricate	tool_v_1	100.0	NODE_1070_length_895_cov_52.776190			13.0	813.0					-		100.0						CARBAPENEM			ARO:3002274	VIM-4	Perfect	ARO:0000020,ARO:0000032,ARO:3000008	carbapenem,cephalosporin,penicillin beta-lactam	ARO:3000007,ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic
contigs	blaZ	penicillin-hydrolyzing class A beta-lactamase BlaZ	ncbi	db_v_1	NG_055997.1	abricate	tool_v_1	100.0	NODE_506_length_14937_cov_66.210724			180.0	1025.0					+		100.0						BETA-LACTAM			ARO:3008823	PC1	Strict	ARO:3000008	penicillin beta-lactam	ARO:3000007	beta-lactam antibiotic
contigs	ble-MBL	bleomycin binding protein Ble-MBL	ncbi	db_v_1	NG_047559.1	abricate	tool_v_1	100.0	NODE_765_length_3143_cov_128.069301			1766.0	2131.0					-		100.0						BLEOMYCIN			ARO:3001205	BRP(MBL)	Perfect	ARO:3000690,ARO:3000691,ARO:3000692	bleomycinic acid,bleomycin A2,bleomycin B2	ARO:3000081,ARO:3000081,ARO:3000081	glycopeptide antibiotic,glycopeptide antibiotic,glycopeptide antibiotic
contigs	catA1	type A-1 chloramphenicol O-acetyltransferase	ncbi	db_v_1	NG_047582.1	abricate	tool_v_1	99.85	NODE_924_length_1615_cov_66.925000			681.0	1340.0					-		100.0						CHLORAMPHENICOL			ARO:3002683	catA1	Strict	ARO:3000382,ARO:3000385,ARO:3000456	azidamfenicol,chloramphenicol,thiamphenicol	ARO:3000387,ARO:3000387,ARO:3000387	phenicol antibiotic,phenicol antibiotic,phenicol antibiotic
contigs	catB7	type B-4 chloramphenicol O-acetyltransferase CatB7	ncbi	db_v_1	NG_047614.1	abricate	tool_v_1	99.53	NODE_192_length_65108_cov_63.356079			52225.0	52863.0					-		100.0						CHLORAMPHENICOL			ARO:3002679	Pseudomonas aeruginosa catB7	Perfect	ARO:3000382,ARO:3000385,ARO:3000456	azidamfenicol,chloramphenicol,thiamphenicol	ARO:3000387,ARO:3000387,ARO:3000387	phenicol antibiotic,phenicol antibiotic,phenicol antibiotic
contigs	crpP	ciprofloxacin resistance protein CrpP	ncbi	db_v_1	NG_062203.1	abricate	tool_v_1	94.95	NODE_11_length_344136_cov_63.644839			3742.0	3939.0					+		100.0						FLUOROQUINOLONE									
contigs	dfrA12	trimethoprim-resistant dihydrofolate reductase DfrA12	ncbi	db_v_1	NG_047689.1	abricate	tool_v_1	100.0	NODE_1048_length_1023_cov_64.204545			56.0	553.0					+		100.0						TRIMETHOPRIM			ARO:3002858	dfrA12	Strict	ARO:3000188	trimethoprim	ARO:3000171	diaminopyrimidine antibiotic
contigs	dfrA14	trimethoprim-resistant dihydrofolate reductase DfrA14	ncbi	db_v_1	NG_056035.1	abricate	tool_v_1	100.0	NODE_972_length_1346_cov_70.786987			71.0	544.0					+		100.0						TRIMETHOPRIM			ARO:3002859	dfrA14	Strict	ARO:3000188	trimethoprim	ARO:3000171	diaminopyrimidine antibiotic
contigs	dfrA17	trimethoprim-resistant dihydrofolate reductase DfrA17	ncbi	db_v_1	NG_047710.1	abricate	tool_v_1	99.79	NODE_926_length_1610_cov_65.670740			1069.0	1542.0					-		100.0						TRIMETHOPRIM			ARO:3002860	dfrA17	Perfect	ARO:3000188	trimethoprim	ARO:3000171	diaminopyrimidine antibiotic
contigs	dfrA19	trimethoprim-resistant dihydrofolate reductase DfrA19	ncbi	db_v_1	NG_050403.1	abricate	tool_v_1	100.0	NODE_925_length_1610_cov_115.917685			453.0	1022.0					-		100.0						TRIMETHOPRIM			ARO:3003015	dfrA19	Perfect	ARO:3000188	trimethoprim	ARO:3000171	diaminopyrimidine antibiotic
contigs	dfrA8	trimethoprim-resistant dihydrofolate reductase DfrA8	ncbi	db_v_1	NG_047741.1	abricate	tool_v_1	100.0	NODE_985_length_1283_cov_63.096091			679.0	1188.0					-		100.0						TRIMETHOPRIM			ARO:3002863	dfrA8	Perfect	ARO:3000188	trimethoprim	ARO:3000171	diaminopyrimidine antibiotic
contigs	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	ncbi	db_v_1	NG_047804.1	abricate	tool_v_1	99.86	NODE_710_length_4173_cov_64.692569			346.0	1083.0					+		100.0						MACROLIDE			ARO:3000375	ErmB	Strict	ARO:0000006,ARO:0000027,ARO:0000046,ARO:0000057,ARO:0000065,ARO:0000066,ARO:3000145,ARO:3000156,ARO:3000158,ARO:3000176,ARO:3000583,ARO:3000584,ARO:3000669,ARO:3000672,ARO:3000673,ARO:3000674,ARO:3000675,ARO:3000677,ARO:3000678,ARO:3000679,ARO:3000680,ARO:3000681,ARO:3000682,ARO:3000867	erythromycin,roxithromycin,lincomycin,telithromycin,clarithromycin,clindamycin,tylosin,spiramycin,azithromycin,dirithromycin,pristinamycin IA,quinupristin,virginiamycin M1,madumycin II,griseoviridin,dalfopristin,pristinamycin IB,virginiamycin S2,pristinamycin IC,vernamycin C,patricin A,patricin B,ostreogrycin B3,oleandomycin	ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000017,ARO:0000017,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026	macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,lincosamide antibiotic,lincosamide antibiotic,streptogramin antibiotic,streptogramin antibiotic,streptogramin antibiotic,streptogramin antibiotic,streptogramin antibiotic,streptogramin antibiotic,streptogramin antibiotic,streptogramin antibiotic,streptogramin antibiotic,streptogramin antibiotic,streptogramin antibiotic,streptogramin antibiotic,streptogramin antibiotic
contigs	fosA	fosfomycin resistance glutathione transferase FosA	ncbi	db_v_1	NG_050405.1	abricate	tool_v_1	95.78	NODE_82_length_126873_cov_64.260894			7087.0	7512.0					+		100.0						FOSFOMYCIN			ARO:3002804	FosA2	Strict	ARO:0000025	fosfomycin	ARO:3007149	phosphonic acid antibiotic
contigs	fosA-354827590	FosA family fosfomycin resistance glutathione transferase	ncbi	db_v_1	NG_047883.1	abricate	tool_v_1	99.51	NODE_6_length_515405_cov_63.312017			338116.0	338523.0					-		100.0						FOSFOMYCIN			ARO:3007371	FosA8	Strict	ARO:0000025	fosfomycin	ARO:3007149	phosphonic acid antibiotic
contigs	fosA_gen	FosA family fosfomycin resistance glutathione transferase	ncbi	db_v_1	NG_047882.1	abricate	tool_v_1	98.79	NODE_118_length_98422_cov_63.725091			13948.0	14360.0					+		98.33						FOSFOMYCIN			ARO:3007371	FosA8	Strict	ARO:0000025	fosfomycin	ARO:3007149	phosphonic acid antibiotic
contigs	fosB-Saur	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	ncbi	db_v_1	NG_065844.1	abricate	tool_v_1	100.0	NODE_55_length_159027_cov_63.633967			25401.0	25820.0					-		100.0						FOSFOMYCIN			ARO:3004661	Staphylococcus aureus FosB	Perfect	ARO:0000025	fosfomycin	ARO:3007149	phosphonic acid antibiotic
contigs	mcr-9.1	phosphoethanolamine--lipid A transferase MCR-9.1	ncbi	db_v_1	NG_064792.1	abricate	tool_v_1	100.0	NODE_816_length_2514_cov_62.668158			710.0	2329.0					-		100.0						COLISTIN			ARO:3004684	MCR-9.1	Perfect	ARO:3000622,ARO:3000624	colistin A,colistin B	ARO:3000053,ARO:3000053	peptide antibiotic,peptide antibiotic
contigs	mecA	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	ncbi	db_v_1	NG_047940.1	abricate	tool_v_1	99.95	NODE_496_length_15872_cov_63.250364			2519.0	4525.0					-		100.0						METHICILLIN			ARO:3000617	mecA	Strict	ARO:0000015,ARO:3000008	methicillin,penicillin beta-lactam	ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic
contigs	mph(A)	Mph(A) family macrolide 2'-phosphotransferase	ncbi	db_v_1	NG_047986.1	abricate	tool_v_1	98.71	NODE_745_length_3348_cov_65.137868			122.0	1052.0					+		100.0						MACROLIDE			ARO:3000316	mphA	Perfect	ARO:0000006,ARO:0000027,ARO:0000057,ARO:0000065,ARO:3000158,ARO:3000176,ARO:3000867	erythromycin,roxithromycin,telithromycin,clarithromycin,azithromycin,dirithromycin,oleandomycin	ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000	macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,macrolide antibiotic
contigs	mph(C)	Mph(C) family macrolide 2'-phosphotransferase	ncbi	db_v_1	NG_047991.1	abricate	tool_v_1	100.0	NODE_506_length_14937_cov_66.210724			12001.0	12900.0					-		100.0						MACROLIDE			ARO:3000319	mphC	Strict	ARO:0000006,ARO:0000027,ARO:0000057,ARO:0000065,ARO:3000145,ARO:3000156,ARO:3000158,ARO:3000176,ARO:3000867	erythromycin,roxithromycin,telithromycin,clarithromycin,tylosin,spiramycin,azithromycin,dirithromycin,oleandomycin	ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000	macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,macrolide antibiotic
contigs	msr(A)	ABC-F type ribosomal protection protein Msr(A)	ncbi	db_v_1	NG_055998.1	abricate	tool_v_1	100.0	NODE_506_length_14937_cov_66.210724			12999.0	14465.0					-		100.0						MACROLIDE			ARO:3000251	msrA	Strict	ARO:0000006,ARO:3000584	erythromycin,quinupristin	ARO:0000000,ARO:0000026	macrolide antibiotic,streptogramin antibiotic
contigs	oqxA6	multidrug efflux RND transporter periplasmic adaptor subunit OqxA6	ncbi	db_v_1	NG_050424.1	abricate	tool_v_1	99.83	NODE_174_length_70078_cov_65.770333			54027.0	55202.0					-		100.0						PHENICOL;QUINOLONE			ARO:3003922	oqxA	Strict	ARO:0000030,ARO:0000036,ARO:0000075,ARO:3000188	tigecycline,ciprofloxacin,nitrofurantoin,trimethoprim	ARO:0000001,ARO:3000050,ARO:3000171,ARO:3004116	fluoroquinolone antibiotic,tetracycline antibiotic,diaminopyrimidine antibiotic,nitrofuran antibiotic
contigs	oqxA9	multidrug efflux RND transporter periplasmic adaptor subunit OqxA9	ncbi	db_v_1	NG_050427.1	abricate	tool_v_1	86.99	NODE_54_length_159585_cov_63.969072			91353.0	92528.0					+		100.0						PHENICOL;QUINOLONE			ARO:3003922	oqxA	Strict	ARO:0000030,ARO:0000036,ARO:0000075,ARO:3000188	tigecycline,ciprofloxacin,nitrofurantoin,trimethoprim	ARO:0000001,ARO:3000050,ARO:3000171,ARO:3004116	fluoroquinolone antibiotic,tetracycline antibiotic,diaminopyrimidine antibiotic,nitrofuran antibiotic
contigs	oqxB19	multidrug efflux RND transporter permease subunit OqxB19	ncbi	db_v_1	NG_050437.1	abricate	tool_v_1	99.11	NODE_174_length_70078_cov_65.770333			50851.0	54003.0					-		100.0						PHENICOL;QUINOLONE			ARO:3003923	oqxB	Strict	ARO:0000030,ARO:0000036,ARO:0000075,ARO:3000188	tigecycline,ciprofloxacin,nitrofurantoin,trimethoprim	ARO:0000001,ARO:3000050,ARO:3000171,ARO:3004116	fluoroquinolone antibiotic,tetracycline antibiotic,diaminopyrimidine antibiotic,nitrofuran antibiotic
contigs	oqxB9	multidrug efflux RND transporter permease subunit OqxB9	ncbi	db_v_1	NG_050458.1	abricate	tool_v_1	82.65	NODE_239_length_50479_cov_64.178665			33824.0	36944.0					+		98.89						PHENICOL;QUINOLONE			ARO:3003923	oqxB	Strict	ARO:0000030,ARO:0000036,ARO:0000075,ARO:3000188	tigecycline,ciprofloxacin,nitrofurantoin,trimethoprim	ARO:0000001,ARO:3000050,ARO:3000171,ARO:3004116	fluoroquinolone antibiotic,tetracycline antibiotic,diaminopyrimidine antibiotic,nitrofuran antibiotic
contigs	oqxB9	multidrug efflux RND transporter permease subunit OqxB9	ncbi	db_v_1	NG_050458.1	abricate	tool_v_1	89.74	NODE_54_length_159585_cov_63.969072			92553.0	95672.0					+		98.95						PHENICOL;QUINOLONE			ARO:3003923	oqxB	Strict	ARO:0000030,ARO:0000036,ARO:0000075,ARO:3000188	tigecycline,ciprofloxacin,nitrofurantoin,trimethoprim	ARO:0000001,ARO:3000050,ARO:3000171,ARO:3004116	fluoroquinolone antibiotic,tetracycline antibiotic,diaminopyrimidine antibiotic,nitrofuran antibiotic
contigs	qnrB2	quinolone resistance pentapeptide repeat protein QnrB2	ncbi	db_v_1	NG_050480.1	abricate	tool_v_1	100.0	NODE_803_length_2615_cov_137.732031			348.0	992.0					+		100.0						QUINOLONE			ARO:3002735	QnrB20	Strict	ARO:0000036,ARO:0000071,ARO:0000074,ARO:3000659,ARO:3000661,ARO:3000662,ARO:3000666	ciprofloxacin,levofloxacin,moxifloxacin,gatifloxacin,nalidixic acid,norfloxacin,sparfloxacin	ARO:0000001,ARO:0000001,ARO:0000001,ARO:0000001,ARO:0000001,ARO:0000001,ARO:0000001	fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic
contigs	qnrS1	quinolone resistance pentapeptide repeat protein QnrS1	ncbi	db_v_1	NG_050543.1	abricate	tool_v_1	100.0	NODE_820_length_2478_cov_122.500619			749.0	1405.0					-		100.0						QUINOLONE			ARO:3002790	QnrS1	Perfect	ARO:0000036,ARO:0000071,ARO:0000074,ARO:3000659,ARO:3000661,ARO:3000662,ARO:3000666	ciprofloxacin,levofloxacin,moxifloxacin,gatifloxacin,nalidixic acid,norfloxacin,sparfloxacin	ARO:0000001,ARO:0000001,ARO:0000001,ARO:0000001,ARO:0000001,ARO:0000001,ARO:0000001	fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic
contigs	sat4	streptothricin N-acetyltransferase Sat4	ncbi	db_v_1	NG_048072.1	abricate	tool_v_1	97.79	NODE_758_length_3197_cov_63.627307			769.0	1299.0					+		97.79						STREPTOTHRICIN			ARO:3002897	SAT-4	Strict	ARO:0000012	streptothricin	ARO:3000034	nucleoside antibiotic
contigs	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	ncbi	db_v_1	NG_048082.1	abricate	tool_v_1	100.0	NODE_1031_length_1062_cov_376.058590			25.0	864.0					-		100.0						SULFONAMIDE			ARO:3000410	sul1	Strict	ARO:3000324,ARO:3000325,ARO:3000327,ARO:3000329,ARO:3000330,ARO:3000683,ARO:3000684,ARO:3000698,ARO:3000699	sulfadiazine,sulfadimidine,sulfadoxine,sulfamethoxazole,sulfisoxazole,sulfacetamide,mafenide,sulfasalazine,sulfamethizole	ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282	sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic
contigs	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	ncbi	db_v_1	NG_051852.1	abricate	tool_v_1	100.0	NODE_968_length_1384_cov_60.326561			84.0	899.0					-		100.0						SULFONAMIDE			ARO:3000412	sul2	Strict	ARO:3000324,ARO:3000325,ARO:3000327,ARO:3000329,ARO:3000330,ARO:3000683,ARO:3000684,ARO:3000698,ARO:3000699	sulfadiazine,sulfadimidine,sulfadoxine,sulfamethoxazole,sulfisoxazole,sulfacetamide,mafenide,sulfasalazine,sulfamethizole	ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282	sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic
contigs	tet(38)	tetracycline efflux MFS transporter Tet(38)	ncbi	db_v_1	NG_048134.1	abricate	tool_v_1	100.0	NODE_367_length_30078_cov_63.113446			28570.0	29922.0					+		100.0						TETRACYCLINE			ARO:3000565	tet(38)	Strict	ARO:0000051	tetracycline	ARO:3000050	tetracycline antibiotic
contigs	tet(41)	tetracycline efflux MFS transporter Tet(41)	ncbi	db_v_1	NG_048142.1	abricate	tool_v_1	98.65	NODE_243_length_49668_cov_63.129502			11526.0	12707.0					-		100.0						TETRACYCLINE			ARO:3000569	tet(41)	Perfect	ARO:0000051	tetracycline	ARO:3000050	tetracycline antibiotic
contigs	tet(A)	tetracycline efflux MFS transporter Tet(A)	ncbi	db_v_1	NG_048154.1	abricate	tool_v_1	100.0	NODE_712_length_4030_cov_63.121761			1740.0	2939.0					-		100.0						TETRACYCLINE			ARO:3000165	tet(A)	Strict	ARO:0000051	tetracycline	ARO:3000050	tetracycline antibiotic
contigs	tet(B)	tetracycline efflux MFS transporter Tet(B)	ncbi	db_v_1	NG_048163.1	abricate	tool_v_1	100.0	NODE_735_length_3579_cov_62.336266			856.0	2061.0					+		100.0						TETRACYCLINE			ARO:3000166	tet(B)	Strict	ARO:0000051	tetracycline	ARO:3000050	tetracycline antibiotic
contigs	AAC(3)-I	CAM88357|FEATURES|aac(3)-I|aminoglycoside|aac(3)-I	deeparg_db	db_v_1	CAM88357	deeparg	tool_v_1	100.0	NODE_918_length_1662_cov_67.283136			1.0	177.0													aminoglycoside			ARO:3002528	AAC(3)-Ia	Strict	ARO:0000003,ARO:0000035,ARO:3007382	astromicin,sisomicin,gentamicin	ARO:0000016,ARO:0000016,ARO:0000016	aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic
contigs	AAC(3)-II	gi:690685601:ref:WP_031944095.1:|FEATURES|aac(3)-II|aminoglycoside|aac(3)-II	deeparg_db	db_v_1	gi:690685601:ref:WP_031944095.1:	deeparg	tool_v_1	96.6	NODE_971_length_1351_cov_62.547068			6.0	302.0													aminoglycoside			ARO:3004621	AAC(3)-IIe	Strict	ARO:0000007,ARO:0000035,ARO:0000038,ARO:0000052,ARO:3007377,ARO:3007378,ARO:3007382	dibekacin,sisomicin,netilmicin,tobramycin,6'-N-ethylnetilmicin,2'-N-ethylnetilmicin,gentamicin	ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016	aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic
contigs	AAC(6')-I	AF318077.1.gene1.p01|FEATURES|aac(6')-I|aminoglycoside|aac(6')-I	deeparg_db	db_v_1	AF318077.1.gene1.p01	deeparg	tool_v_1	100.0	NODE_1164_length_616_cov_317.882353			21.0	203.0													aminoglycoside			ARO:3002576	AAC(6')-Ib3	Perfect	ARO:0000013,ARO:0000049,ARO:0000052	amikacin,kanamycin A,tobramycin	ARO:0000016,ARO:0000016,ARO:0000016	aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic
