Original ID	ARO	Cut_Off	Database
MEG_1988|Drugs|betalactams|Class_C_betalactamases|CMY	3002015	Perfect	megares
MEG_1992|Drugs|betalactams|Class_C_betalactamases|CMY	3003665	Loose	megares
MEG_1999|Drugs|betalactams|Class_C_betalactamases|CMY	3002027	Perfect	megares
MEG_2097|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|CPAA	3003994	Perfect	megares
MEG_2100|Drugs|betalactams|Class_B_betalactamases|CPHA	3003094	Perfect	megares
MEG_2101|Drugs|betalactams|Class_B_betalactamases|CPHA	3003093	Perfect	megares
MEG_2102|Drugs|betalactams|Class_B_betalactamases|CPHA	3003100	Perfect	megares
MEG_2103|Drugs|betalactams|Class_B_betalactamases|CPHA	3003101	Perfect	megares
MEG_2104|Drugs|betalactams|Class_B_betalactamases|CPHA	3003102	Perfect	megares
MEG_2105|Drugs|betalactams|Class_B_betalactamases|CPHA	3003104	Perfect	megares
MEG_2106|Drugs|betalactams|Class_B_betalactamases|CPHA	3003099	Perfect	megares
MEG_2107|Drugs|betalactams|Class_B_betalactamases|CPHA	3003094	Strict	megares
MEG_2108|Drugs|betalactams|Class_B_betalactamases|CPHA	3003095	Perfect	megares
MEG_2109|Drugs|betalactams|Class_B_betalactamases|CPHA	3003101	Strict	megares
MEG_2110|Drugs|betalactams|Class_B_betalactamases|CPHA	3003102	Strict	megares
MEG_2111|Drugs|betalactams|Class_B_betalactamases|CPHA	3003094	Strict	megares
MEG_2112|Drugs|betalactams|Class_B_betalactamases|CPS	3003716	Perfect	megares
MEG_2113|Drugs|Phenicol|Chloramphenicol_phosphotransferase|CPT	3003111	Loose	megares
MEG_2117|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR	3004054	Perfect	megares
MEG_2118|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR	3004054	Loose	megares
MEG_2119|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR	3000830	Perfect	megares
MEG_2120|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR	3004054	Loose	megares
MEG_2121|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR	3000830	Perfect	megares
MEG_2122|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR	3004054	Loose	megares
MEG_2123|Drugs|betalactams|Class_B_betalactamases|CRD	3006864	Perfect	megares
MEG_2129|Drugs|betalactams|Class_A_betalactamases|CRH	3006867	Perfect	megares
MEG_2130|Drugs|betalactams|Class_A_betalactamases|CRH	3006866	Perfect	megares
MEG_2131|Drugs|betalactams|Class_A_betalactamases|CRH	3006865	Perfect	megares
MEG_2132|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CRP	3000518	Perfect	megares
MEG_2133|Drugs|Fluoroquinolones|Fluoroquinolone_resistance_phosphotransferase|CRPP	3008590	Loose	megares
MEG_2134|Drugs|betalactams|Class_C_betalactamases|CSA	3006869	Perfect	megares
MEG_2135|Drugs|betalactams|Class_C_betalactamases|CSA	3006870	Perfect	megares
MEG_2137|Drugs|betalactams|Class_A_betalactamases|CSP	3006871	Perfect	megares
MEG_2138|Drugs|betalactams|Class_A_betalactamases|CSP	3006998	Perfect	megares
MEG_2144|Drugs|betalactams|Class_A_betalactamases|CTX	3001936	Perfect	megares
MEG_2145|Drugs|betalactams|Class_A_betalactamases|CTX	3001935	Perfect	megares
MEG_2146|Drugs|betalactams|Class_A_betalactamases|CTX	3005609	Perfect	megares
MEG_2147|Drugs|betalactams|Class_A_betalactamases|CTX	3005649	Perfect	megares
MEG_2148|Drugs|betalactams|Class_A_betalactamases|CTX	3005606	Perfect	megares
MEG_2149|Drugs|betalactams|Class_A_betalactamases|CTX	3005633	Perfect	megares
MEG_2150|Drugs|betalactams|Class_A_betalactamases|CTX	3005592	Perfect	megares
MEG_2151|Drugs|betalactams|Class_A_betalactamases|CTX	3005629	Perfect	megares
MEG_2152|Drugs|betalactams|Class_A_betalactamases|CTX	3005600	Perfect	megares
MEG_2153|Drugs|betalactams|Class_A_betalactamases|CTX	3005635	Perfect	megares
MEG_2154|Drugs|betalactams|Class_A_betalactamases|CTX	3005622	Perfect	megares
MEG_2155|Drugs|betalactams|Class_A_betalactamases|CTX	3005611	Perfect	megares
MEG_2156|Drugs|betalactams|Class_A_betalactamases|CTX	3005616	Perfect	megares
MEG_2157|Drugs|betalactams|Class_A_betalactamases|CTX	3005641	Perfect	megares
MEG_2158|Drugs|betalactams|Class_A_betalactamases|CTX	3005595	Perfect	megares
MEG_2159|Drugs|betalactams|Class_A_betalactamases|CTX	3005596	Perfect	megares
MEG_2160|Drugs|betalactams|Class_A_betalactamases|CTX	3005593	Perfect	megares
MEG_2161|Drugs|betalactams|Class_A_betalactamases|CTX	3005603	Perfect	megares
MEG_2162|Drugs|betalactams|Class_A_betalactamases|CTX	3005631	Perfect	megares
MEG_2163|Drugs|betalactams|Class_A_betalactamases|CTX	3005601	Perfect	megares
MEG_2164|Drugs|betalactams|Class_A_betalactamases|CTX	3005590	Perfect	megares
MEG_2165|Drugs|betalactams|Class_A_betalactamases|CTX	3005620	Perfect	megares
MEG_2166|Drugs|betalactams|Class_A_betalactamases|CTX	3005607	Perfect	megares
MEG_2167|Drugs|betalactams|Class_A_betalactamases|CTX	3005605	Perfect	megares
MEG_2168|Drugs|betalactams|Class_A_betalactamases|CTX	3005594	Perfect	megares
MEG_2169|Drugs|betalactams|Class_A_betalactamases|CTX	3005623	Perfect	megares
MEG_2170|Drugs|betalactams|Class_A_betalactamases|CTX	3003649	Perfect	megares
MEG_2171|Drugs|betalactams|Class_A_betalactamases|CTX	3005628	Perfect	megares
MEG_2172|Drugs|betalactams|Class_A_betalactamases|CTX	3005640	Perfect	megares
MEG_2173|Drugs|betalactams|Class_A_betalactamases|CTX	3005608	Perfect	megares
MEG_2174|Drugs|betalactams|Class_A_betalactamases|CTX	3005636	Perfect	megares
MEG_2175|Drugs|betalactams|Class_A_betalactamases|CTX	3001934	Perfect	megares
MEG_2176|Drugs|betalactams|Class_A_betalactamases|CTX	3005637	Perfect	megares
MEG_2177|Drugs|betalactams|Class_A_betalactamases|CTX	3005591	Perfect	megares
MEG_2178|Drugs|betalactams|Class_A_betalactamases|CTX	3005619	Perfect	megares
MEG_2179|Drugs|betalactams|Class_A_betalactamases|CTX	3005615	Perfect	megares
MEG_2180|Drugs|betalactams|Class_A_betalactamases|CTX	3005644	Perfect	megares
MEG_2181|Drugs|betalactams|Class_A_betalactamases|CTX	3005614	Perfect	megares
MEG_2182|Drugs|betalactams|Class_A_betalactamases|CTX	3005638	Perfect	megares
MEG_2183|Drugs|betalactams|Class_A_betalactamases|CTX	3005642	Perfect	megares
MEG_2184|Drugs|betalactams|Class_A_betalactamases|CTX	3001970	Perfect	megares
MEG_2185|Drugs|betalactams|Class_A_betalactamases|CTX	3005618	Perfect	megares
MEG_2186|Drugs|betalactams|Class_A_betalactamases|CTX	3005646	Perfect	megares
MEG_2187|Drugs|betalactams|Class_A_betalactamases|CTX	3005624	Perfect	megares
MEG_2188|Drugs|betalactams|Class_A_betalactamases|CTX	3005621	Perfect	megares
MEG_2189|Drugs|betalactams|Class_A_betalactamases|CTX	3005597	Perfect	megares
MEG_2190|Drugs|betalactams|Class_A_betalactamases|CTX	3003646	Perfect	megares
MEG_2191|Drugs|betalactams|Class_A_betalactamases|CTX	3003647	Perfect	megares
MEG_2192|Drugs|betalactams|Class_A_betalactamases|CTX	3005617	Perfect	megares
MEG_2193|Drugs|betalactams|Class_A_betalactamases|CTX	3003648	Perfect	megares
MEG_2194|Drugs|betalactams|Class_A_betalactamases|CTX	3005610	Perfect	megares
MEG_2195|Drugs|betalactams|Class_A_betalactamases|CTX	3005648	Perfect	megares
MEG_2196|Drugs|betalactams|Class_A_betalactamases|CTX	3005639	Perfect	megares
MEG_2197|Drugs|betalactams|Class_A_betalactamases|CTX	3005599	Perfect	megares
MEG_2198|Drugs|betalactams|Class_A_betalactamases|CTX	3005625	Perfect	megares
MEG_2199|Drugs|betalactams|Class_A_betalactamases|CTX	3005626	Perfect	megares
MEG_2200|Drugs|betalactams|Class_A_betalactamases|CTX	3005632	Perfect	megares
MEG_2201|Drugs|betalactams|Class_A_betalactamases|CTX	3005627	Perfect	megares
MEG_2202|Drugs|betalactams|Class_A_betalactamases|CTX	3005604	Perfect	megares
MEG_2203|Drugs|betalactams|Class_A_betalactamases|CTX	3001986	Perfect	megares
MEG_2204|Drugs|betalactams|Class_A_betalactamases|CTX	3005612	Perfect	megares
MEG_2205|Drugs|betalactams|Class_A_betalactamases|CTX	3005643	Perfect	megares
MEG_2206|Drugs|betalactams|Class_A_betalactamases|CTX	3005613	Perfect	megares
MEG_2207|Drugs|betalactams|Class_A_betalactamases|CTX	3005630	Perfect	megares
MEG_2208|Drugs|betalactams|Class_A_betalactamases|CTX	3005602	Perfect	megares
MEG_2209|Drugs|betalactams|Class_A_betalactamases|CTX	3005647	Perfect	megares
MEG_2210|Drugs|betalactams|Class_A_betalactamases|CTX	3005598	Perfect	megares
MEG_2211|Drugs|betalactams|Class_A_betalactamases|CTX	3005645	Perfect	megares
MEG_2212|Drugs|betalactams|Class_A_betalactamases|CTX	3001996	Perfect	megares
MEG_2213|Drugs|betalactams|Class_A_betalactamases|CTX	3002004	Perfect	megares
MEG_2214|Drugs|betalactams|Class_A_betalactamases|CTX	3003650	Perfect	megares
MEG_2215|Drugs|betalactams|Class_A_betalactamases|CTX	3005634	Perfect	megares
MEG_2217|Drugs|betalactams|Class_A_betalactamases|CTX	3001990	Strict	megares
MEG_2218|Drugs|betalactams|Class_A_betalactamases|CTX	3001866	Perfect	megares
MEG_2219|Drugs|betalactams|Class_A_betalactamases|CTX	3001895	Perfect	megares
MEG_2220|Drugs|betalactams|Class_A_betalactamases|CTX	3001899	Perfect	megares
MEG_2221|Drugs|betalactams|Class_A_betalactamases|CTX	3001866	Perfect	megares
MEG_2222|Drugs|betalactams|Class_A_betalactamases|CTX	3001990	Strict	megares
MEG_2223|Drugs|betalactams|Class_A_betalactamases|CTX	3001919	Strict	megares
MEG_2224|Drugs|betalactams|Class_A_betalactamases|CTX	3001922	Strict	megares
MEG_2225|Drugs|betalactams|Class_A_betalactamases|CTX	3001923	Strict	megares
MEG_2227|Drugs|betalactams|Class_A_betalactamases|CTX	3001940	Strict	megares
MEG_2228|Drugs|betalactams|Class_A_betalactamases|CTX	3005667	Perfect	megares
MEG_2230|Drugs|betalactams|Class_A_betalactamases|CTX	3001897	Perfect	megares
MEG_2231|Drugs|betalactams|Class_A_betalactamases|CTX	3001898	Perfect	megares
MEG_2232|Drugs|betalactams|Class_A_betalactamases|CTX	3001924	Perfect	megares
MEG_2233|Drugs|betalactams|Class_A_betalactamases|CTX	3001925	Perfect	megares
MEG_2234|Drugs|betalactams|Class_A_betalactamases|CTX	3001985	Perfect	megares
MEG_2235|Drugs|betalactams|Class_A_betalactamases|CTX	3001994	Perfect	megares
MEG_2236|Drugs|betalactams|Class_A_betalactamases|CTX	3002008	Perfect	megares
MEG_2237|Drugs|betalactams|Class_A_betalactamases|CTX	3001872	Perfect	megares
MEG_2238|Drugs|betalactams|Class_A_betalactamases|CTX	3001871	Perfect	megares
MEG_2239|Drugs|betalactams|Class_A_betalactamases|CTX	3001877	Perfect	megares
MEG_2240|Drugs|betalactams|Class_A_betalactamases|CTX	3001876	Perfect	megares
MEG_2241|Drugs|betalactams|Class_A_betalactamases|CTX	3001875	Perfect	megares
MEG_2242|Drugs|betalactams|Class_A_betalactamases|CTX	3001881	Perfect	megares
MEG_2243|Drugs|betalactams|Class_A_betalactamases|CTX	3001885	Perfect	megares
MEG_2244|Drugs|betalactams|Class_A_betalactamases|CTX	3001887	Perfect	megares
MEG_2245|Drugs|betalactams|Class_A_betalactamases|CTX	3001869	Perfect	megares
MEG_2246|Drugs|betalactams|Class_A_betalactamases|CTX	3001870	Perfect	megares
MEG_2247|Drugs|betalactams|Class_A_betalactamases|CTX	3001882	Perfect	megares
MEG_2248|Drugs|betalactams|Class_A_betalactamases|CTX	3001883	Perfect	megares
MEG_2249|Drugs|betalactams|Class_A_betalactamases|CTX	3001890	Perfect	megares
MEG_2250|Drugs|betalactams|Class_A_betalactamases|CTX	3001894	Perfect	megares
MEG_2251|Drugs|betalactams|Class_A_betalactamases|CTX	3001893	Perfect	megares
MEG_2252|Drugs|betalactams|Class_A_betalactamases|CTX	3001956	Perfect	megares
MEG_2253|Drugs|betalactams|Class_A_betalactamases|CTX	3001921	Perfect	megares
MEG_2254|Drugs|betalactams|Class_A_betalactamases|CTX	3001937	Perfect	megares
MEG_2255|Drugs|betalactams|Class_A_betalactamases|CTX	3001938	Perfect	megares
MEG_2256|Drugs|betalactams|Class_A_betalactamases|CTX	3001939	Perfect	megares
MEG_2258|Drugs|betalactams|Class_A_betalactamases|CTX	3001879	Perfect	megares
MEG_2259|Drugs|betalactams|Class_A_betalactamases|CTX	3001880	Perfect	megares
MEG_2260|Drugs|betalactams|Class_A_betalactamases|CTX	3001878	Perfect	megares
MEG_2261|Drugs|betalactams|Class_A_betalactamases|CTX	3001884	Perfect	megares
MEG_2262|Drugs|betalactams|Class_A_betalactamases|CTX	3001886	Perfect	megares
MEG_2263|Drugs|betalactams|Class_A_betalactamases|CTX	3001889	Perfect	megares
MEG_2264|Drugs|betalactams|Class_A_betalactamases|CTX	3001888	Perfect	megares
MEG_2265|Drugs|betalactams|Class_A_betalactamases|CTX	3001891	Perfect	megares
MEG_2266|Drugs|betalactams|Class_A_betalactamases|CTX	3001892	Perfect	megares
MEG_2267|Drugs|betalactams|Class_A_betalactamases|CTX	3001896	Perfect	megares
MEG_2268|Drugs|betalactams|Class_A_betalactamases|CTX	3001873	Perfect	megares
MEG_2269|Drugs|betalactams|Class_A_betalactamases|CTX	3001899	Perfect	megares
MEG_2270|Drugs|betalactams|Class_A_betalactamases|CTX	3001902	Perfect	megares
MEG_2271|Drugs|betalactams|Class_A_betalactamases|CTX	3001900	Perfect	megares
MEG_2272|Drugs|betalactams|Class_A_betalactamases|CTX	3001909	Perfect	megares
MEG_2273|Drugs|betalactams|Class_A_betalactamases|CTX	3001910	Perfect	megares
MEG_2274|Drugs|betalactams|Class_A_betalactamases|CTX	3001911	Perfect	megares
MEG_2275|Drugs|betalactams|Class_A_betalactamases|CTX	3001912	Perfect	megares
MEG_2276|Drugs|betalactams|Class_A_betalactamases|CTX	3001908	Perfect	megares
MEG_2277|Drugs|betalactams|Class_A_betalactamases|CTX	3001933	Perfect	megares
MEG_2278|Drugs|betalactams|Class_A_betalactamases|CTX	3001901	Perfect	megares
MEG_2279|Drugs|betalactams|Class_A_betalactamases|CTX	3001906	Perfect	megares
MEG_2280|Drugs|betalactams|Class_A_betalactamases|CTX	3001907	Perfect	megares
MEG_2281|Drugs|betalactams|Class_A_betalactamases|CTX	3001903	Perfect	megares
MEG_2282|Drugs|betalactams|Class_A_betalactamases|CTX	3001904	Perfect	megares
MEG_2283|Drugs|betalactams|Class_A_betalactamases|CTX	3001905	Perfect	megares
MEG_2284|Drugs|betalactams|Class_A_betalactamases|CTX	3001865	Perfect	megares
MEG_2285|Drugs|betalactams|Class_A_betalactamases|CTX	3001913	Perfect	megares
MEG_2286|Drugs|betalactams|Class_A_betalactamases|CTX	3001914	Perfect	megares
MEG_2287|Drugs|betalactams|Class_A_betalactamases|CTX	3001943	Perfect	megares
MEG_2288|Drugs|betalactams|Class_A_betalactamases|CTX	3001915	Perfect	megares
MEG_2289|Drugs|betalactams|Class_A_betalactamases|CTX	3001916	Perfect	megares
MEG_2290|Drugs|betalactams|Class_A_betalactamases|CTX	3001920	Perfect	megares
MEG_2291|Drugs|betalactams|Class_A_betalactamases|CTX	3001917	Perfect	megares
MEG_2292|Drugs|betalactams|Class_A_betalactamases|CTX	3001919	Perfect	megares
MEG_2293|Drugs|betalactams|Class_A_betalactamases|CTX	3001923	Perfect	megares
MEG_2294|Drugs|betalactams|Class_A_betalactamases|CTX	3001922	Perfect	megares
MEG_2295|Drugs|betalactams|Class_A_betalactamases|CTX	3001918	Perfect	megares
MEG_2296|Drugs|betalactams|Class_A_betalactamases|CTX	3001926	Perfect	megares
MEG_2297|Drugs|betalactams|Class_A_betalactamases|CTX	3001940	Perfect	megares
MEG_2298|Drugs|betalactams|Class_A_betalactamases|CTX	3001927	Perfect	megares
MEG_2299|Drugs|betalactams|Class_A_betalactamases|CTX	3001928	Perfect	megares
MEG_2300|Drugs|betalactams|Class_A_betalactamases|CTX	3001942	Perfect	megares
MEG_2301|Drugs|betalactams|Class_A_betalactamases|CTX	3001929	Perfect	megares
MEG_2302|Drugs|betalactams|Class_A_betalactamases|CTX	3001941	Perfect	megares
MEG_2303|Drugs|betalactams|Class_A_betalactamases|CTX	3001930	Perfect	megares
MEG_2304|Drugs|betalactams|Class_A_betalactamases|CTX	3001947	Perfect	megares
MEG_2305|Drugs|betalactams|Class_A_betalactamases|CTX	3001944	Perfect	megares
MEG_2306|Drugs|betalactams|Class_A_betalactamases|CTX	3001945	Perfect	megares
MEG_2307|Drugs|betalactams|Class_A_betalactamases|CTX	3002495	Perfect	megares
MEG_2308|Drugs|betalactams|Class_A_betalactamases|CTX	3001946	Perfect	megares
MEG_2309|Drugs|betalactams|Class_A_betalactamases|CTX	3001932	Perfect	megares
MEG_2311|Drugs|betalactams|Class_A_betalactamases|CTX	3001950	Perfect	megares
MEG_2312|Drugs|betalactams|Class_A_betalactamases|CTX	3001949	Perfect	megares
MEG_2313|Drugs|betalactams|Class_A_betalactamases|CTX	3001955	Perfect	megares
MEG_2314|Drugs|betalactams|Class_A_betalactamases|CTX	3001959	Perfect	megares
MEG_2317|Drugs|betalactams|Class_A_betalactamases|CTX	3001974	Perfect	megares
MEG_2318|Drugs|betalactams|Class_A_betalactamases|CTX	3001951	Perfect	megares
MEG_2319|Drugs|betalactams|Class_A_betalactamases|CTX	3001952	Perfect	megares
MEG_2320|Drugs|betalactams|Class_A_betalactamases|CTX	3001962	Perfect	megares
MEG_2321|Drugs|betalactams|Class_A_betalactamases|CTX	3001954	Perfect	megares
MEG_2322|Drugs|betalactams|Class_A_betalactamases|CTX	3001957	Perfect	megares
MEG_2323|Drugs|betalactams|Class_A_betalactamases|CTX	3001958	Perfect	megares
MEG_2324|Drugs|betalactams|Class_A_betalactamases|CTX	3001953	Perfect	megares
MEG_2325|Drugs|betalactams|Class_A_betalactamases|CTX	3001960	Perfect	megares
MEG_2326|Drugs|betalactams|Class_A_betalactamases|CTX	3001961	Perfect	megares
MEG_2327|Drugs|betalactams|Class_A_betalactamases|CTX	3001965	Perfect	megares
MEG_2328|Drugs|betalactams|Class_A_betalactamases|CTX	3001963	Perfect	megares
MEG_2331|Drugs|betalactams|Class_A_betalactamases|CTX	3001971	Perfect	megares
MEG_2333|Drugs|betalactams|Class_A_betalactamases|CTX	3001972	Perfect	megares
MEG_2334|Drugs|betalactams|Class_A_betalactamases|CTX	3001973	Perfect	megares
MEG_2336|Drugs|betalactams|Class_A_betalactamases|CTX	3001976	Perfect	megares
MEG_2337|Drugs|betalactams|Class_A_betalactamases|CTX	3001977	Perfect	megares
MEG_2338|Drugs|betalactams|Class_A_betalactamases|CTX	3001980	Perfect	megares
MEG_2339|Drugs|betalactams|Class_A_betalactamases|CTX	3001981	Perfect	megares
MEG_2340|Drugs|betalactams|Class_A_betalactamases|CTX	3001982	Perfect	megares
MEG_2341|Drugs|betalactams|Class_A_betalactamases|CTX	3001990	Perfect	megares
MEG_2342|Drugs|betalactams|Class_A_betalactamases|CTX	3001983	Perfect	megares
MEG_2343|Drugs|betalactams|Class_A_betalactamases|CTX	3001984	Perfect	megares
MEG_2344|Drugs|betalactams|Class_A_betalactamases|CTX	3001988	Perfect	megares
MEG_2345|Drugs|betalactams|Class_A_betalactamases|CTX	3001989	Perfect	megares
MEG_2346|Drugs|betalactams|Class_A_betalactamases|CTX	3001991	Perfect	megares
MEG_2347|Drugs|betalactams|Class_A_betalactamases|CTX	3001992	Perfect	megares
MEG_2348|Drugs|betalactams|Class_A_betalactamases|CTX	3001997	Perfect	megares
MEG_2349|Drugs|betalactams|Class_A_betalactamases|CTX	3001995	Perfect	megares
MEG_2350|Drugs|betalactams|Class_A_betalactamases|CTX	3001999	Perfect	megares
MEG_2351|Drugs|betalactams|Class_A_betalactamases|CTX	3002000	Perfect	megares
MEG_2352|Drugs|betalactams|Class_A_betalactamases|CTX	3002005	Perfect	megares
MEG_2353|Drugs|betalactams|Class_A_betalactamases|CTX	3002002	Perfect	megares
MEG_2354|Drugs|betalactams|Class_A_betalactamases|CTX	3002006	Perfect	megares
MEG_2355|Drugs|betalactams|Class_A_betalactamases|CTX	3002009	Perfect	megares
MEG_2356|Drugs|betalactams|Class_A_betalactamases|CTX	3001975	Perfect	megares
MEG_2357|Drugs|betalactams|Class_A_betalactamases|CTX	3003163	Perfect	megares
MEG_2358|Drugs|betalactams|Class_A_betalactamases|CTX	3003164	Perfect	megares
MEG_2359|Drugs|betalactams|Class_A_betalactamases|CTX	3003165	Perfect	megares
MEG_2360|Drugs|betalactams|Class_A_betalactamases|CTX	3003166	Perfect	megares
MEG_2361|Drugs|betalactams|Class_A_betalactamases|CTX	3003168	Perfect	megares
MEG_2362|Drugs|betalactams|Class_A_betalactamases|CTX	3003169	Perfect	megares
MEG_2363|Drugs|betalactams|Class_A_betalactamases|CTX	3001868	Perfect	megares
MEG_2364|Drugs|betalactams|Class_A_betalactamases|CTX	3001864	Perfect	megares
MEG_2365|Drugs|betalactams|Class_A_betalactamases|CTX	3001866	Perfect	megares
MEG_2366|Drugs|betalactams|Class_A_betalactamases|CTX	3001867	Perfect	megares
MEG_2367|Drugs|betalactams|Class_A_betalactamases|CTX	3002007	Perfect	megares
MEG_2368|Drugs|betalactams|Class_A_betalactamases|CTX	3003167	Perfect	megares
MEG_2375|Drugs|betalactams|Class_A_betalactamases|CTX	3001877	Perfect	megares
MEG_2376|Drugs|betalactams|Class_A_betalactamases|CTX	3001877	Perfect	megares
MEG_2377|Drugs|betalactams|Class_A_betalactamases|CTX	3001872	Perfect	megares
MEG_2378|Drugs|betalactams|Class_A_betalactamases|CTX	3003203	Loose	megares
MEG_2379|Drugs|betalactams|Class_A_betalactamases|CTX	3001884	Perfect	megares
MEG_2380|Drugs|betalactams|Class_A_betalactamases|CTX	3001924	Strict	megares
MEG_2382|Drugs|betalactams|Class_A_betalactamases|CTX	3001878	Perfect	megares
MEG_2383|Drugs|betalactams|Class_A_betalactamases|CTX	3001878	Perfect	megares
MEG_2384|Drugs|betalactams|Class_A_betalactamases|CTX	3001878	Perfect	megares
MEG_2385|Drugs|betalactams|Class_A_betalactamases|CTX	3001948	Perfect	megares
MEG_2386|Drugs|betalactams|Class_A_betalactamases|CTX	3001926	Perfect	megares
MEG_2388|Drugs|betalactams|Class_A_betalactamases|CTX	3001866	Strict	megares
MEG_2407|Drugs|betalactams|Class_A_betalactamases|CTX	3002009	Strict	megares
